,degree,degree_centrality,closeness,betweenness,clustering,eigenvector,pagerank,average_neighbor_degree,graph_labels,average_rating,ratings_count,text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
7799,112,0.0114029729179393,0.5027126625038387,0.0,1.0,0.0010322147574397,1.872037832643932e-05,3977.285714285714,0,4.48,15194,314,127,279,1547,3675,10085
7617,362,0.036856037466911,0.5093869930505134,1.6706584730161548e-06,0.7036776296659065,0.0027624250829965,2.874319515580086e-05,3103.685082872928,1,4.06,16558,881,296,935,3849,5099,7628
9325,192,0.0195479535736102,0.5048314144736842,3.057195887496418e-07,0.8412958115183246,0.0015466703614037,2.229162097731543e-05,3384.317708333333,0,4.16,12649,636,163,561,2520,3946,6334
3927,872,0.0887802891468132,0.5232260813978266,1.7141678648818576e-05,0.5011086065789613,0.0056774077049496,5.5597968578134265e-05,2508.658256880734,0,4.37,17398,4240,265,957,4500,11290,21206
6091,457,0.0465282019955202,0.5119091051232605,3.094204416676366e-06,0.6479327421398134,0.003490258147769,3.538875785203972e-05,3039.0722100656453,1,4.29,20668,3099,327,744,2985,7011,12308
7819,490,0.0498880065159845,0.5127910619191813,4.307983836793564e-06,0.5996076958390718,0.0035466817958105,3.5581268696837434e-05,2859.6897959183675,0,4.35,12315,2022,132,323,1874,5801,8888
6904,288,0.0293219303604153,0.5073871267692943,1.515513045759116e-06,0.7065911730545877,0.0017825279814234,2.756063887532622e-05,2597.4479166666665,0,4.05,20014,3091,719,1331,4291,8832,10312
5740,458,0.0466300142537161,0.5119357865109976,1.997258347474676e-06,0.6881216974190898,0.0038357261080152,2.9765333917115845e-05,3328.914847161572,0,4.04,16205,224,333,703,3650,5311,6732
7676,635,0.0646507839543881,0.5167026145510022,6.452590281210041e-06,0.5389701681611565,0.0039025772615392,3.874565763090817e-05,2289.1055118110235,0,4.1,5982,1351,139,420,2544,6279,5263
4626,487,0.0495825697413968,0.512710758469489,2.8339666380283936e-06,0.6181036158220735,0.0032236684154352,3.1303935131512584e-05,2478.1375770020536,0,3.9,19252,1906,437,1262,6138,9555,7561
7643,284,0.0289146813276318,0.5072037180480248,1.0233859367604052e-06,0.6627432439157915,0.0017428977775452,2.5239713450305822e-05,2318.9718309859154,0,4.07,9293,991,103,382,2711,6180,4828
8006,463,0.0471390755446955,0.5119357865109976,3.6026798525702844e-06,0.551223434592765,0.0026557182002133,3.227726709233592e-05,2117.393088552916,0,4.03,6798,806,105,387,2553,5071,4005
8063,414,0.0421502748930971,0.5107644305772231,2.840741785763011e-06,0.5868220046554609,0.0029240082014778,2.8185217488708712e-05,2719.958937198068,0,4.18,11856,690,199,463,2010,4843,6026
9986,289,0.0294237426186112,0.507465771118574,4.037491842318921e-07,0.8074058054594386,0.0027137895604659,2.370213999865008e-05,3750.40830449827,0,4.35,8471,218,96,172,1115,2658,4821
7165,218,0.0221950722867033,0.5056110367548646,1.8834724126989618e-07,0.8765484293747093,0.0022376977719004,2.127257091994661e-05,4289.40366972477,0,4.19,13609,708,163,578,2648,4802,7304
7815,301,0.0306454897169619,0.5077543424317618,1.3473492804099085e-06,0.7134662236987819,0.0022320705986402,2.6334125935600533e-05,3098.252491694352,0,4.21,21130,1755,248,736,3451,8930,10644
3768,1102,0.1121971085318672,0.529716319706612,2.244151475587791e-05,0.5064031873350575,0.0071040495939416,7.736503223622815e-05,2420.9981851179678,0,4.28,27544,1312,80,511,4158,12311,14163
3800,621,0.0632254123396457,0.5162952060555088,1.1870452103507277e-05,0.5422211833151525,0.0036100906059343,4.752413580634493e-05,2358.8582930756843,1,3.94,36473,1929,926,2017,8414,13961,12782
6897,207,0.0210751374465485,0.5052729049848244,5.776688628573939e-07,0.7608461141597486,0.0015651416701999,2.271674718185352e-05,3175.671497584541,0,3.94,14596,2184,641,1303,4316,7507,7607
3864,288,0.0293219303604153,0.5073085067920046,1.0420766548674494e-06,0.6653116531165312,0.0020654070661907,2.5066325079907343e-05,2885.159722222222,0,4.24,26254,1106,647,1208,3910,6128,14602
8174,359,0.0365506006923233,0.5088328239133814,9.939725812176105e-07,0.7500505749988329,0.0030295295002313,2.7362007326604977e-05,3300.189415041783,0,4.11,10445,339,226,493,1905,3593,4776
4211,394,0.0401140297291793,0.5101277656590838,1.3519713642124037e-06,0.7131398457782772,0.0033216838780343,2.7012301372022456e-05,3279.010152284264,1,3.85,20063,933,816,1334,4928,6679,6948
7866,296,0.0301364284259824,0.5072823055469476,8.409754536223471e-07,0.7613605130554283,0.0025008678536315,2.471513796309268e-05,3294.4662162162163,0,4.02,9955,361,195,549,2150,3761,4056
9670,111,0.0113011606597434,0.5020702346265911,0.0,1.0,0.0011076019957873,1.818018463484973e-05,4080.7927927927926,0,3.66,8768,650,614,965,2595,2948,2933
8619,431,0.0438810832824272,0.5111099547275849,1.0903890663395976e-06,0.7629525710894081,0.0039256191439008,2.9282730214397492e-05,3635.262180974478,0,4.39,11547,533,97,247,1433,3141,6712
3347,619,0.0630217878232539,0.5162680683311432,6.877661207627912e-06,0.5780959999163491,0.0041833089996482,3.8407172193229415e-05,2648.6332794830373,1,3.96,37225,6562,1634,2907,7663,12796,16708
7573,946,0.0963143962533089,0.5251844722489574,9.092406734828608e-06,0.5997471950960324,0.0074456378958047,4.938813083223107e-05,2958.0116279069766,1,3.68,14761,3547,622,1718,4662,6460,4314
4404,382,0.0388922826308287,0.5095984227456677,9.988154712012556e-07,0.7787580217394292,0.0034823353293048,2.7264471732645288e-05,3594.7670157068064,0,4.01,19240,1508,820,1218,3786,6392,8841
5887,377,0.0383832213398493,0.5096777541383426,2.4296788705439807e-06,0.668251594333766,0.0020609082512803,3.0680196409184135e-05,2178.1193633952253,0,3.76,23723,1737,614,2068,6906,8112,6890
7193,681,0.0693341478313988,0.5178467865239627,3.502390575349708e-06,0.6933618381273214,0.0053814842251344,4.121976312214352e-05,2996.88986784141,1,3.97,12825,1669,255,646,2882,6478,4445
7250,753,0.0766646304215027,0.5199026042769426,1.144503526224131e-05,0.5125420304597214,0.0043927546250278,5.285197446344655e-05,2225.4608233731738,0,3.79,18225,1620,800,1926,5104,5693,7045
8851,617,0.0628181633068621,0.5161866722724406,6.445899548059864e-06,0.5533267380917299,0.0037804877354779,4.176181788389655e-05,2328.896272285251,0,4.01,13828,1683,387,932,3251,5251,6485
7576,441,0.044899205864386,0.5114293152824785,3.2272382150901023e-06,0.6211399711399711,0.0026519166587434,3.748870043797007e-05,2362.673469387755,0,4.0,21567,653,315,1422,5219,6938,8967
8050,511,0.0520260639380981,0.5133270617748511,4.215599750566852e-06,0.6047196960976171,0.0032726109727244,4.042081791567088e-05,2509.968688845401,0,4.21,12404,582,98,617,3608,7024,9549
7583,441,0.044899205864386,0.5114293152824785,3.2272382150901023e-06,0.6211399711399711,0.0026519166587434,3.748870043797007e-05,2362.673469387755,0,4.28,19453,917,76,530,3139,7209,10403
6040,559,0.0569130523315007,0.5144024300827486,4.43512986314117e-06,0.6010092266656407,0.0042482274749444,3.4024050136229435e-05,2909.091234347048,0,4.19,15446,3067,375,522,2596,7368,8511
9599,740,0.0753410710649562,0.5195725772323317,6.18922142337111e-06,0.6112789379365834,0.0058495533856875,3.930975611472788e-05,3040.106756756757,0,3.64,9332,1390,428,1029,3318,4253,2468
7362,439,0.0446955813479943,0.5114293152824785,2.643851109393295e-06,0.6624853080371538,0.0030077077566195,3.177015812439451e-05,2680.972665148064,1,3.89,17583,2191,580,1193,4257,6366,6338
6466,640,0.0651598452453675,0.516838560303094,7.333691653063692e-06,0.561399647887324,0.0040844166488505,4.15092296121414e-05,2430.2515625,1,3.95,19947,3166,642,1250,4432,7397,7765
9893,437,0.0444919568316025,0.5113760608111626,2.5149681747012743e-06,0.6571389582852224,0.0031268186321625,3.129819068549964e-05,2826.9610983981693,0,3.91,5017,1335,271,674,2663,4002,3798
2572,492,0.0500916310323763,0.5126304801670146,2.5293746785773005e-06,0.6421605152915073,0.0037846815753255,3.006542246344477e-05,2877.373983739837,1,3.74,42256,514,3370,3712,9265,10472,15842
6305,664,0.0676033394420688,0.5173285578847572,5.228952382944171e-06,0.6139399225862727,0.0051122031193918,3.889610452490142e-05,2898.677710843373,0,4.06,15267,114,323,718,2986,5186,6387
5275,115,0.0117084096925269,0.5011991631372149,0.0,1.0,0.001012076384289,1.818783313367496e-05,3400.052173913044,0,3.87,13423,86,617,1119,2949,3486,5326
9361,104,0.0105884748523722,0.5022242675256942,0.0,1.0,0.0009387734717937,1.8004107964914938e-05,3626.471153846154,0,3.62,13840,1354,309,1534,4769,4987,3123
9742,500,0.0509061290979433,0.5130589218554116,2.0349033227338094e-06,0.7170981963927856,0.0042243216694476,3.287967044946916e-05,3362.398,0,3.73,10270,202,246,908,3411,2912,3095
7832,780,0.0794135613927917,0.520563917744329,6.060233283566584e-06,0.641009183371186,0.0064116064141376,4.3932195850618464e-05,3154.248717948718,0,4.32,14775,169,188,464,1925,4294,8278
9372,376,0.0382814090816534,0.5096777541383426,1.5238988308751065e-06,0.684822695035461,0.0027214681114943,2.811823751889904e-05,2764.550531914894,0,4.05,11229,319,204,531,2647,3659,4924
6404,615,0.0626145387904703,0.5159968479117415,5.106939101180318e-06,0.6243743544927306,0.004352138961198,4.059759978996935e-05,2679.473170731708,0,4.2,19919,844,383,786,3235,5741,9921
4364,461,0.0469354510283038,0.5119091051232605,1.7955960260090878e-06,0.7001414693954541,0.0039556405542394,2.9934162865691912e-05,3378.062906724512,0,4.26,19634,632,337,647,3005,5997,10670
5487,209,0.0212787619629403,0.504987146529563,2.6366247234609013e-07,0.8156974604343026,0.0016464984471028,2.1715198529550368e-05,3067.971291866029,0,4.15,13358,326,320,617,2433,4075,6731
9814,538,0.054774994909387,0.5138104205900816,1.848118868809077e-06,0.7392577516562481,0.004433676348636,3.49201688135035e-05,3192.524163568773,0,3.67,10605,131,238,922,3586,3647,2517
9562,289,0.0294237426186112,0.5073871267692943,7.091772796678487e-07,0.7450980392156863,0.0021783922627794,2.490000101838311e-05,3065.6643598615915,0,3.99,15300,468,214,667,3549,6209,5303
9556,396,0.0403176542455711,0.5102337662337663,1.6911856939956844e-06,0.682495844521161,0.0026302481227817,2.8222261609184323e-05,2626.411616161616,0,3.87,16725,663,264,910,4656,6690,5013
2185,858,0.0873549175320708,0.5228361545832002,2.7639850324808413e-05,0.478160112932575,0.0043699130452358,8.041041176593602e-05,2046.4522144522143,0,4.15,34789,5435,1570,3165,10980,24110,32692
3735,464,0.0472408878028914,0.5119891576313594,2.300678803947109e-06,0.6607954122290907,0.0035955414140008,3.0409549386829134e-05,2954.144396551724,0,4.06,27690,134,750,1503,5768,7734,12674
9653,109,0.0110975361433516,0.5017111917045513,0.0,1.0,0.0008763231660819,1.823458013217013e-05,3098.8990825688074,0,3.94,13092,214,177,721,3300,4572,4501
5685,746,0.0759519446141315,0.5197375383638481,7.830057753915663e-06,0.5819133814347662,0.0055782186805334,4.256573792172214e-05,2848.8672922252013,1,4.06,16318,106,137,495,3626,6248,5986
4077,848,0.086336794950112,0.522557991061928,2.69977199778208e-05,0.4501960303847096,0.0043503239910817,9.471455690064887e-05,2021.944575471698,1,4.29,42242,3132,748,1211,5093,15053,22942
1134,1063,0.1082264304622276,0.5286044884559497,4.053181172310416e-05,0.4623591335328185,0.0065458643820551,8.320007002860668e-05,2404.447789275635,1,4.22,91213,3449,1868,4020,13830,28161,49074
7194,109,0.0110975361433516,0.5027383938168604,0.0,1.0,0.0010326568533921,1.838728522939293e-05,4055.577981651376,1,3.97,22097,1360,682,1422,4908,8415,9043
2795,752,0.0765628181633068,0.5199026042769426,2.523485456417116e-05,0.4911925942714678,0.0041008684892243,6.1019753038326025e-05,2165.617021276596,1,4.45,53131,7779,553,1382,5524,15336,37225
7717,639,0.0650580329871716,0.5166754339821147,4.721683505841034e-06,0.6385123699353908,0.0048462619180714,4.013423175950101e-05,2890.527386541471,0,4.08,16991,612,282,921,3510,4888,7659
6632,564,0.0574221136224801,0.5146180446400503,2.973610913545206e-06,0.680246400362798,0.0044962972177395,3.654742498261732e-05,3076.567375886525,0,4.13,19168,525,380,782,3614,5864,8826
5864,565,0.057523925880676,0.5147798742138365,5.385559946005934e-06,0.601117178183644,0.0038673385489265,3.90960889859504e-05,2621.146902654867,0,4.28,18327,25,171,571,3390,4067,10150
636,1352,0.1376501730808389,0.536956046359064,6.164419938470853e-05,0.4304459987999247,0.0084326981675533,8.11267752209669e-05,2360.681952662722,0,4.3,188136,134,2655,6588,29411,42475,107145
2818,905,0.0921400936672775,0.5240356399722563,9.972252607318911e-06,0.5834767515767858,0.006765120738503,4.795432862580082e-05,2791.7911602209947,1,4.11,33779,5349,1732,1625,4992,11824,17460
7774,307,0.0312563632661372,0.5078068452073209,5.332470130109627e-07,0.7648336207447148,0.002543672413841,2.409254443906564e-05,3224.684039087948,1,3.67,11458,1357,318,1052,3902,4477,2773
2558,1392,0.1417226634086744,0.5381328073635766,3.859239793269461e-05,0.4757709660626193,0.00928507563521,8.639585154162504e-05,2478.112068965517,1,4.32,56637,8312,316,1095,7286,23370,30480
3441,1237,0.1259417633883119,0.533601347313522,2.344379889506532e-05,0.525081560200192,0.0087946471904291,7.799400048971595e-05,2665.2562651576395,1,4.32,42427,9014,363,1331,5848,14677,24236
7702,593,0.0603746691101608,0.5155634874809721,7.023805529972642e-06,0.5725981040061985,0.0036613114915277,4.0933278389424966e-05,2450.258010118044,1,4.37,17279,2938,242,528,1794,5120,10236
6662,555,0.0565058032987171,0.5140793468020517,3.36306598376888e-06,0.6535857156795785,0.004267213793395,3.629863868263935e-05,2889.403603603604,0,4.16,15308,110,189,465,2772,5433,6701
4750,778,0.0792099368763999,0.5206191031485211,7.893937713188847e-06,0.580907385534635,0.0057569133233062,4.193828922164957e-05,2773.4845758354754,1,4.23,21593,3832,277,661,3284,8965,10889
4408,622,0.0633272245978415,0.5163494900641362,6.057202240341965e-06,0.5972371084911278,0.0041236872686621,4.436286644862104e-05,2601.948553054662,1,4.2,30424,2230,441,1172,5207,11322,15677
6983,538,0.054774994909387,0.5140524415135814,8.483152828668106e-06,0.5390542252497352,0.0025671339175601,7.304574212391946e-05,1916.656133828996,0,3.88,18346,1018,631,1440,5223,7815,7274
5183,460,0.0468336387701079,0.5119891576313594,3.3840294675056054e-06,0.6508856682769726,0.0033482479119627,3.236345194989804e-05,2950.204347826087,0,3.93,13042,1971,885,1775,4414,6256,9077
8178,303,0.0308491142333536,0.5078331006669768,1.1492376913121577e-06,0.7286953860949009,0.0020222140553949,2.6335130191077927e-05,2740.5709570957097,0,4.14,8280,676,189,603,2243,3971,5770
4764,467,0.0475463245774791,0.5121493377828762,5.179322467552809e-06,0.5765777357068679,0.0029620454718457,3.399514156056274e-05,2522.612419700214,0,4.13,31623,2028,401,1331,6108,12239,14314
8326,837,0.0852168601099572,0.5222523528473441,9.360736990713135e-06,0.5585023980609719,0.0062223074302196,4.205860857314118e-05,2792.954599761051,1,3.96,11515,2636,314,744,2646,5185,4524
3575,611,0.0622072897576868,0.5159968479117415,7.036759442546743e-06,0.5776448176866733,0.0039995485701209,4.3628541849417165e-05,2489.6677577741407,0,4.32,27469,69,360,986,4330,5656,16136
9751,289,0.0294237426186112,0.5071251548946716,7.076814099865579e-07,0.7453863898500577,0.0023426524269308,2.4302212246890502e-05,3188.1176470588234,0,4.16,9124,319,182,382,1566,3059,4450
6663,210,0.0213805742211362,0.504287107870822,4.898149290122136e-07,0.7145591250854408,0.0014577229217345,2.158396006554025e-05,2600.195238095238,0,4.25,14469,38,185,493,2219,4215,7431
5094,525,0.0534514355528405,0.5136223395910684,2.9712189482192174e-06,0.6810032715376226,0.0043427594404427,3.339622793122155e-05,3231.1714285714284,0,3.39,17837,671,1390,2619,5606,4596,3895
4536,306,0.0311545510079413,0.5074133388438291,1.119300201736814e-06,0.6605378763527269,0.0023375294250672,2.4585408654641528e-05,2932.9901960784314,0,3.97,26225,844,1260,1359,5181,10085,10906
8855,108,0.0109957238851557,0.5018393623543839,0.0,1.0,0.0007769051368052,1.851096617056224e-05,2875.6574074074074,0,3.93,7866,569,137,524,2176,3490,2970
9721,205,0.0208715129301567,0.504961184514935,2.082106671460012e-07,0.8062649450023912,0.0018411925720085,2.1080951265568617e-05,3652.214634146341,0,4.27,8443,340,59,149,1255,3843,4270
5671,764,0.0777845652616575,0.5200953137410643,7.836313301035046e-06,0.5790040690852449,0.0054405641539406,4.227456879174122e-05,2702.743455497382,0,3.94,17128,575,325,1049,4419,7005,6291
3110,389,0.0396049684381999,0.509968847352025,1.457326178595342e-06,0.6904566294755254,0.0030487285840541,2.7550033117956262e-05,3027.280205655527,0,4.42,27382,300,433,782,3109,5875,17851
3736,504,0.0513133781307269,0.513166144200627,3.5561865733550684e-06,0.6439616270630187,0.0037413859358553,3.457343128392166e-05,2965.8551587301586,0,4.56,27361,369,477,480,2151,4630,19872
4088,444,0.0452046426389737,0.5115625,2.908834808065409e-06,0.642405385069042,0.0033386894726713,3.142842095043724e-05,2993.4572072072074,0,4.23,24065,851,631,1246,4040,5055,14120
3725,1159,0.1180004072490327,0.5312347882524745,2.329376584768569e-05,0.5027486323896039,0.007688710575222,7.27753384180854e-05,2484.90681622088,0,4.35,25757,1215,110,381,3016,11157,14168
7694,459,0.046731826511912,0.5119091051232605,5.8628896017302975e-06,0.5609117980040148,0.0020991637853822,4.1156040625034536e-05,1815.7320261437908,0,4.17,11301,2409,409,907,3368,7967,10346
3192,370,0.0376705355324781,0.5095191160450278,3.3582348948381277e-06,0.6027246758954076,0.0020385062944293,3.065212335834793e-05,2198.467567567568,1,4.08,41359,3241,752,2472,9202,14978,20071
2692,499,0.0508043168397475,0.5129517443074995,7.395366742295747e-06,0.5602369397429396,0.0023417787524481,7.262191140258701e-05,1878.366733466934,1,4.13,54391,6034,944,2685,9691,19581,25407
7084,306,0.0311545510079413,0.5078593588417787,2.5402643929452744e-06,0.6198221365048752,0.0018429530568091,2.765694125404722e-05,2414.267973856209,0,4.12,20467,2538,346,829,3635,8343,8951
7413,542,0.0551822439421706,0.5141062549070924,1.0268626254900469e-05,0.5064353970711611,0.0023747843416427,4.606272640450023e-05,1716.0350553505534,0,4.32,18741,3805,351,692,2697,6579,12504
8293,108,0.0109957238851557,0.5012503189589181,0.0,1.0,0.0006178757947152,1.9227931301430807e-05,2247.953703703704,0,4.1,14881,1995,326,757,3128,7238,7515
5513,606,0.0616982284667073,0.5159155373463599,1.1973718582581034e-05,0.5002263862749912,0.0028507373248149,5.418469064389574e-05,1854.7475247524756,0,4.4,28533,3489,340,755,2930,7815,16939
5644,721,0.0734066381592343,0.5190508904507742,1.9677733089268555e-05,0.4641161966404685,0.0034237854405481,5.800193035550293e-05,1852.2662968099864,0,4.22,26888,3192,281,868,3864,9830,12284
